# Logfile created on 2026-08-08 22:31:10 +0200 by logger.rb/v1.5.3
2026-08-08 22:31:10 +0200: Memory Usage (455076K) : Starting running IHP-SG13G2 KLayout DRC runset on /foss/designs/spi-slave-ihp/spi_slave.gds
2026-08-08 22:31:10 +0200: Memory Usage (455076K) : Ruby Version for klayout: 3.2.3
2026-08-08 22:31:10 +0200: Memory Usage (457160K) : Loading database to memory is complete.
2026-08-08 22:31:10 +0200: Memory Usage (457160K) : IHP-SG13G2 KLayout DRC runset output at: /foss/designs/spi-slave-ihp/signoff/drc/spi_slave_spi_slave_topmetal2filler.lyrdb
2026-08-08 22:31:10 +0200: Memory Usage (457160K) : Evaluate switches.
2026-08-08 22:31:10 +0200: Memory Usage (457160K) : tables selected: topmetal2filler
2026-08-08 22:31:10 +0200: Memory Usage (457160K) : KLayout will use 8 thread(s) in tiling mode.
2026-08-08 22:31:10 +0200: Memory Usage (457160K) : deep mode is enabled.
2026-08-08 22:31:15 +0200: Memory Usage (460820K) : prboundary_drw has 0 polygons
2026-08-08 22:31:15 +0200: Memory Usage (460820K) : exchange0_drw has 0 polygons
2026-08-08 22:31:15 +0200: Memory Usage (460820K) : exchange0_pin has 0 polygons
2026-08-08 22:31:15 +0200: Memory Usage (460820K) : exchange0_text has 0 polygons
2026-08-08 22:31:15 +0200: Memory Usage (460820K) : exchange1_drw has 0 polygons
2026-08-08 22:31:15 +0200: Memory Usage (460820K) : exchange1_pin has 0 polygons
2026-08-08 22:31:15 +0200: Memory Usage (460820K) : exchange1_text has 0 polygons
2026-08-08 22:31:15 +0200: Memory Usage (460820K) : exchange2_drw has 0 polygons
2026-08-08 22:31:15 +0200: Memory Usage (460820K) : exchange2_pin has 0 polygons
2026-08-08 22:31:15 +0200: Memory Usage (460820K) : exchange2_text has 0 polygons
2026-08-08 22:31:15 +0200: Memory Usage (460820K) : exchange3_drw has 0 polygons
2026-08-08 22:31:15 +0200: Memory Usage (460820K) : exchange3_pin has 0 polygons
2026-08-08 22:31:15 +0200: Memory Usage (460820K) : exchange3_text has 0 polygons
2026-08-08 22:31:15 +0200: Memory Usage (460820K) : exchange4_drw has 0 polygons
2026-08-08 22:31:15 +0200: Memory Usage (460820K) : exchange4_pin has 0 polygons
2026-08-08 22:31:15 +0200: Memory Usage (460820K) : exchange4_text has 0 polygons
2026-08-08 22:31:15 +0200: Memory Usage (460820K) : isonwell_drw has 0 polygons
2026-08-08 22:31:15 +0200: Memory Usage (460820K) : Total no. of polygons in the design is 121051
2026-08-08 22:31:15 +0200: Memory Usage (460820K) : Loaded TECH DRC rules values from /foss/pdks/ihp-sg13g2/libs.tech/klayout/python/sg13g2_pycell_lib/sg13g2_tech_mod.json
2026-08-08 22:31:15 +0200: Memory Usage (460820K) : Loaded default DRC rules values from /foss/pdks/ihp-sg13g2/libs.tech/klayout/tech/drc/rule_decks/sg13g2_tech_default.json
2026-08-08 22:31:15 +0200: Memory Usage (460820K) : The following rules values were missing in tech json and default values were used:
2026-08-08 22:31:15 +0200: Memory Usage (460820K) :   - NW_f1_digibnd
2026-08-08 22:31:15 +0200: Memory Usage (460820K) :   - Cnt_c_digibnd
2026-08-08 22:31:15 +0200: Memory Usage (460820K) :   - Cnt_c_sram
2026-08-08 22:31:15 +0200: Memory Usage (460820K) :   - Sdiod_b
2026-08-08 22:31:15 +0200: Memory Usage (460820K) :   - Sdiod_c
2026-08-08 22:31:15 +0200: Memory Usage (461588K) : Total area of the design is 27848.17 um^2.
2026-08-08 22:31:15 +0200: Memory Usage (461588K) : The design dimensions are 157.78 µm * 176.5 µm.
2026-08-08 22:31:15 +0200: Memory Usage (461588K) : Starting general IHP-SG13G2 derivations.
2026-08-08 22:31:15 +0200: Memory Usage (461588K) : Starting Pwell derivations
2026-08-08 22:31:16 +0200: Memory Usage (464704K) : Starting IHP-SG13G2 DRC rules.
2026-08-08 22:31:16 +0200: Memory Usage (464704K) : Starting 5.26 TopMetal2:filler table
2026-08-08 22:31:16 +0200: Memory Usage (464704K) : Executing rule TM2Fil.c
2026-08-08 22:31:16 +0200: Memory Usage (465052K) : Executing rule TM2Fil.a1
2026-08-08 22:31:16 +0200: Memory Usage (465052K) : KLayout DRC run for tables 'topmetal2filler' completed in 5.62 seconds
