# Logfile created on 2026-08-08 22:31:37 +0200 by logger.rb/v1.5.3
2026-08-08 22:31:37 +0200: Memory Usage (454792K) : Starting running IHP-SG13G2 KLayout DRC runset on /foss/designs/spi-slave-ihp/spi_slave.gds
2026-08-08 22:31:37 +0200: Memory Usage (454792K) : Ruby Version for klayout: 3.2.3
2026-08-08 22:31:38 +0200: Memory Usage (456960K) : Loading database to memory is complete.
2026-08-08 22:31:38 +0200: Memory Usage (456960K) : IHP-SG13G2 KLayout DRC runset output at: /foss/designs/spi-slave-ihp/signoff/drc/spi_slave_spi_slave_topvia1.lyrdb
2026-08-08 22:31:38 +0200: Memory Usage (456960K) : Evaluate switches.
2026-08-08 22:31:38 +0200: Memory Usage (456960K) : tables selected: topvia1
2026-08-08 22:31:38 +0200: Memory Usage (456960K) : KLayout will use 8 thread(s) in tiling mode.
2026-08-08 22:31:38 +0200: Memory Usage (456960K) : deep mode is enabled.
2026-08-08 22:31:43 +0200: Memory Usage (459988K) : exchange0_drw has 0 polygons
2026-08-08 22:31:43 +0200: Memory Usage (459988K) : exchange0_pin has 0 polygons
2026-08-08 22:31:43 +0200: Memory Usage (459988K) : exchange0_text has 0 polygons
2026-08-08 22:31:43 +0200: Memory Usage (459988K) : exchange1_drw has 0 polygons
2026-08-08 22:31:43 +0200: Memory Usage (459988K) : exchange1_pin has 0 polygons
2026-08-08 22:31:43 +0200: Memory Usage (459988K) : exchange1_text has 0 polygons
2026-08-08 22:31:43 +0200: Memory Usage (459988K) : exchange2_drw has 0 polygons
2026-08-08 22:31:43 +0200: Memory Usage (459988K) : exchange2_pin has 0 polygons
2026-08-08 22:31:43 +0200: Memory Usage (459988K) : exchange2_text has 0 polygons
2026-08-08 22:31:43 +0200: Memory Usage (459988K) : exchange3_drw has 0 polygons
2026-08-08 22:31:43 +0200: Memory Usage (459988K) : exchange3_pin has 0 polygons
2026-08-08 22:31:43 +0200: Memory Usage (459988K) : exchange3_text has 0 polygons
2026-08-08 22:31:43 +0200: Memory Usage (459988K) : exchange4_drw has 0 polygons
2026-08-08 22:31:43 +0200: Memory Usage (459988K) : exchange4_pin has 0 polygons
2026-08-08 22:31:43 +0200: Memory Usage (459988K) : exchange4_text has 0 polygons
2026-08-08 22:31:43 +0200: Memory Usage (459988K) : isonwell_drw has 0 polygons
2026-08-08 22:31:43 +0200: Memory Usage (459988K) : Total no. of polygons in the design is 121051
2026-08-08 22:31:43 +0200: Memory Usage (459988K) : Loaded TECH DRC rules values from /foss/pdks/ihp-sg13g2/libs.tech/klayout/python/sg13g2_pycell_lib/sg13g2_tech_mod.json
2026-08-08 22:31:43 +0200: Memory Usage (459988K) : Loaded default DRC rules values from /foss/pdks/ihp-sg13g2/libs.tech/klayout/tech/drc/rule_decks/sg13g2_tech_default.json
2026-08-08 22:31:43 +0200: Memory Usage (459988K) : The following rules values were missing in tech json and default values were used:
2026-08-08 22:31:43 +0200: Memory Usage (459988K) :   - NW_f1_digibnd
2026-08-08 22:31:43 +0200: Memory Usage (459988K) :   - Cnt_c_digibnd
2026-08-08 22:31:43 +0200: Memory Usage (459988K) :   - Cnt_c_sram
2026-08-08 22:31:43 +0200: Memory Usage (459988K) :   - Sdiod_b
2026-08-08 22:31:43 +0200: Memory Usage (459988K) :   - Sdiod_c
2026-08-08 22:31:44 +0200: Memory Usage (461068K) : Total area of the design is 27848.17 um^2.
2026-08-08 22:31:44 +0200: Memory Usage (461068K) : The design dimensions are 157.78 µm * 176.5 µm.
2026-08-08 22:31:44 +0200: Memory Usage (461068K) : Starting general IHP-SG13G2 derivations.
2026-08-08 22:31:44 +0200: Memory Usage (461068K) : Starting Pwell derivations
2026-08-08 22:31:44 +0200: Memory Usage (464148K) : Starting IHP-SG13G2 DRC rules.
2026-08-08 22:31:44 +0200: Memory Usage (464148K) : Starting 5.21. TopVia1 table
2026-08-08 22:31:44 +0200: Memory Usage (464640K) : Executing rule TV1.a
2026-08-08 22:31:44 +0200: Memory Usage (464640K) : Executing rule TV1.b
2026-08-08 22:31:44 +0200: Memory Usage (465240K) : Executing rule TV1.c
2026-08-08 22:31:44 +0200: Memory Usage (465240K) : Executing rule TV1.d
2026-08-08 22:31:44 +0200: Memory Usage (465368K) : KLayout DRC run for tables 'topvia1' completed in 6.58 seconds
