# Logfile created on 2026-08-08 22:50:28 +0200 by logger.rb/v1.5.3
2026-08-08 22:50:28 +0200: Memory Usage (454672K) : Starting running IHP-SG13G2 KLayout DRC runset on /foss/designs/spi-slave-ihp/flow/runs/RUN_2026-08-08_22-27-58/final/klayout_gds/spi_slave.klayout.gds
2026-08-08 22:50:28 +0200: Memory Usage (454672K) : Ruby Version for klayout: 3.2.3
2026-08-08 22:50:28 +0200: Memory Usage (456128K) : Loading database to memory is complete.
2026-08-08 22:50:28 +0200: Memory Usage (456128K) : IHP-SG13G2 KLayout DRC runset output at: /foss/designs/spi-slave-ihp/signoff/drc_noring/spi_slave.klayout_spi_slave_topmetal2filler.lyrdb
2026-08-08 22:50:28 +0200: Memory Usage (456128K) : Evaluate switches.
2026-08-08 22:50:28 +0200: Memory Usage (456128K) : tables selected: topmetal2filler
2026-08-08 22:50:28 +0200: Memory Usage (456128K) : KLayout will use 8 thread(s) in tiling mode.
2026-08-08 22:50:28 +0200: Memory Usage (456128K) : deep mode is enabled.
2026-08-08 22:50:34 +0200: Memory Usage (458652K) : alcustop_drw has 0 polygons
2026-08-08 22:50:34 +0200: Memory Usage (458652K) : nometfiller_drw has 0 polygons
2026-08-08 22:50:34 +0200: Memory Usage (458652K) : prboundary_drw has 0 polygons
2026-08-08 22:50:34 +0200: Memory Usage (458652K) : exchange0_drw has 0 polygons
2026-08-08 22:50:34 +0200: Memory Usage (458652K) : exchange0_pin has 0 polygons
2026-08-08 22:50:34 +0200: Memory Usage (458652K) : exchange0_text has 0 polygons
2026-08-08 22:50:34 +0200: Memory Usage (458652K) : exchange1_drw has 0 polygons
2026-08-08 22:50:34 +0200: Memory Usage (458652K) : exchange1_pin has 0 polygons
2026-08-08 22:50:34 +0200: Memory Usage (458652K) : exchange1_text has 0 polygons
2026-08-08 22:50:34 +0200: Memory Usage (458652K) : exchange2_drw has 0 polygons
2026-08-08 22:50:34 +0200: Memory Usage (458652K) : exchange2_pin has 0 polygons
2026-08-08 22:50:34 +0200: Memory Usage (458652K) : exchange2_text has 0 polygons
2026-08-08 22:50:34 +0200: Memory Usage (458652K) : exchange3_drw has 0 polygons
2026-08-08 22:50:34 +0200: Memory Usage (458652K) : exchange3_pin has 0 polygons
2026-08-08 22:50:34 +0200: Memory Usage (458652K) : exchange3_text has 0 polygons
2026-08-08 22:50:34 +0200: Memory Usage (458652K) : exchange4_drw has 0 polygons
2026-08-08 22:50:34 +0200: Memory Usage (458652K) : exchange4_pin has 0 polygons
2026-08-08 22:50:34 +0200: Memory Usage (458652K) : exchange4_text has 0 polygons
2026-08-08 22:50:34 +0200: Memory Usage (458652K) : isonwell_drw has 0 polygons
2026-08-08 22:50:34 +0200: Memory Usage (458652K) : Total no. of polygons in the design is 120264
2026-08-08 22:50:34 +0200: Memory Usage (458652K) : Loaded TECH DRC rules values from /foss/pdks/ihp-sg13g2/libs.tech/klayout/python/sg13g2_pycell_lib/sg13g2_tech_mod.json
2026-08-08 22:50:34 +0200: Memory Usage (458652K) : Loaded default DRC rules values from /foss/pdks/ihp-sg13g2/libs.tech/klayout/tech/drc/rule_decks/sg13g2_tech_default.json
2026-08-08 22:50:34 +0200: Memory Usage (458652K) : The following rules values were missing in tech json and default values were used:
2026-08-08 22:50:34 +0200: Memory Usage (458652K) :   - NW_f1_digibnd
2026-08-08 22:50:34 +0200: Memory Usage (458652K) :   - Cnt_c_digibnd
2026-08-08 22:50:34 +0200: Memory Usage (458652K) :   - Cnt_c_sram
2026-08-08 22:50:34 +0200: Memory Usage (458652K) :   - Sdiod_b
2026-08-08 22:50:34 +0200: Memory Usage (458652K) :   - Sdiod_c
2026-08-08 22:50:34 +0200: Memory Usage (459732K) : Total area of the design is 27848.17 um^2.
2026-08-08 22:50:34 +0200: Memory Usage (459732K) : The design dimensions are 157.78 µm * 176.5 µm.
2026-08-08 22:50:34 +0200: Memory Usage (459732K) : Starting general IHP-SG13G2 derivations.
2026-08-08 22:50:34 +0200: Memory Usage (459732K) : Starting Pwell derivations
2026-08-08 22:50:34 +0200: Memory Usage (462720K) : Starting IHP-SG13G2 DRC rules.
2026-08-08 22:50:34 +0200: Memory Usage (462720K) : Starting 5.26 TopMetal2:filler table
2026-08-08 22:50:34 +0200: Memory Usage (462720K) : Executing rule TM2Fil.c
2026-08-08 22:50:34 +0200: Memory Usage (462880K) : Executing rule TM2Fil.a1
2026-08-08 22:50:34 +0200: Memory Usage (462880K) : KLayout DRC run for tables 'topmetal2filler' completed in 5.95 seconds
